Id;Produto;DescProduto;Cor;DescCor;Tamanhho;DescTamanho
205903.6101.7;205903;CONJUNTO MASC.;6101;MARINHO 19-4025;7;16
205903.9010.1;205903;CONJUNTO MASC.;9010;PRETO;1;4
205903.9010.2;205903;CONJUNTO MASC.;9010;PRETO;2;6
205903.9010.3;205903;CONJUNTO MASC.;9010;PRETO;3;8
205903.9010.4;205903;CONJUNTO MASC.;9010;PRETO;4;10
205903.9010.5;205903;CONJUNTO MASC.;9010;PRETO;5;12
205903.9010.6;205903;CONJUNTO MASC.;9010;PRETO;6;14
205903.9010.7;205903;CONJUNTO MASC.;9010;PRETO;7;16
205913.0020.1;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;1;P
205913.0020.2;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;2;M
205913.0020.3;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;3;G
205913.0020.4;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;4;GG
205913.0020.5;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;5;1
205913.0020.6;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;6;2
205913.0020.7;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;7;3
205913.0020.8;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;8;4
205913.0020.9;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;9;6
205913.0020.10;205913;CONJUNTO PIJAMA FEMININO;20;MESCLA;10;8
205913.5459.1;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;1;P
205913.5459.2;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;2;M
205913.5459.3;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;3;G
205913.5459.4;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;4;GG
205913.5459.5;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;5;1
205913.5459.6;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;6;2
205913.5459.7;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;7;3
205913.5459.8;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;8;4
205913.5459.9;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;9;6
205913.5459.10;205913;CONJUNTO PIJAMA FEMININO;5459;LILAS 17-3612;10;8
205818.0398.1;205818;CONJUNTO MASC.;398;CHUMBO KYLY;1;P
205818.0398.2;205818;CONJUNTO MASC.;398;CHUMBO KYLY;2;M
205818.0398.3;205818;CONJUNTO MASC.;398;CHUMBO KYLY;3;G
205818.0398.4;205818;CONJUNTO MASC.;398;CHUMBO KYLY;4;GG
205818.0398.5;205818;CONJUNTO MASC.;398;CHUMBO KYLY;5;1
205818.0398.6;205818;CONJUNTO MASC.;398;CHUMBO KYLY;6;2
205818.0398.7;205818;CONJUNTO MASC.;398;CHUMBO KYLY;7;3
205818.0398.8;205818;CONJUNTO MASC.;398;CHUMBO KYLY;8;4
205818.0398.9;205818;CONJUNTO MASC.;398;CHUMBO KYLY;9;6
205818.0398.10;205818;CONJUNTO MASC.;398;CHUMBO KYLY;10;8
205818.6042.1;205818;CONJUNTO MASC.;6042;PETROLEO;1;P
205818.6042.2;205818;CONJUNTO MASC.;6042;PETROLEO;2;M
205818.6042.3;205818;CONJUNTO MASC.;6042;PETROLEO;3;G
205818.6042.4;205818;CONJUNTO MASC.;6042;PETROLEO;4;GG
205818.6042.5;205818;CONJUNTO MASC.;6042;PETROLEO;5;1
205818.6042.6;205818;CONJUNTO MASC.;6042;PETROLEO;6;2
205818.6042.7;205818;CONJUNTO MASC.;6042;PETROLEO;7;3
205818.6042.8;205818;CONJUNTO MASC.;6042;PETROLEO;8;4
205818.6042.9;205818;CONJUNTO MASC.;6042;PETROLEO;9;6
205818.6042.10;205818;CONJUNTO MASC.;6042;PETROLEO;10;8
205818.6101.1;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;1;P
205818.6101.2;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;2;M
205818.6101.3;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;3;G
205818.6101.4;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;4;GG
205818.6101.5;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;5;1
205818.6101.6;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;6;2
205818.6101.7;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;7;3
205818.6101.8;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;8;4
205818.6101.9;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;9;6
205818.6101.10;205818;CONJUNTO MASC.;6101;MARINHO 19-4025;10;8
205804.4372.1;205804;CONJUNTO FEM.;4372;VERMELHO;1;P
205804.4372.2;205804;CONJUNTO FEM.;4372;VERMELHO;2;M
205804.4372.3;205804;CONJUNTO FEM.;4372;VERMELHO;3;G
205804.4372.4;205804;CONJUNTO FEM.;4372;VERMELHO;4;GG
205804.4372.5;205804;CONJUNTO FEM.;4372;VERMELHO;5;1
205804.4372.6;205804;CONJUNTO FEM.;4372;VERMELHO;6;2
205804.4372.7;205804;CONJUNTO FEM.;4372;VERMELHO;7;3
205804.4372.8;205804;CONJUNTO FEM.;4372;VERMELHO;8;4
205804.4372.9;205804;CONJUNTO FEM.;4372;VERMELHO;9;6
205804.4372.10;205804;CONJUNTO FEM.;4372;VERMELHO;10;8
205804.4873.1;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;1;P
205804.4873.2;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;2;M
205804.4873.3;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;3;G
205804.4873.4;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;4;GG
205804.4873.5;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;5;1
205804.4873.6;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;6;2
205804.4873.7;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;7;3
205804.4873.8;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;8;4
205804.4873.9;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;9;6
205804.4873.10;205804;CONJUNTO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;10;8
205804.9010.1;205804;CONJUNTO FEM.;9010;PRETO;1;P
205804.9010.2;205804;CONJUNTO FEM.;9010;PRETO;2;M
205804.9010.3;205804;CONJUNTO FEM.;9010;PRETO;3;G
205804.9010.4;205804;CONJUNTO FEM.;9010;PRETO;4;GG
205804.9010.5;205804;CONJUNTO FEM.;9010;PRETO;5;1
205804.9010.6;205804;CONJUNTO FEM.;9010;PRETO;6;2
205804.9010.7;205804;CONJUNTO FEM.;9010;PRETO;7;3
205804.9010.8;205804;CONJUNTO FEM.;9010;PRETO;8;4
205804.9010.9;205804;CONJUNTO FEM.;9010;PRETO;9;6
205804.9010.10;205804;CONJUNTO FEM.;9010;PRETO;10;8
205800.4038.1;205800;CONJUNTO FEM.;4038;ROSA ESCURO;1;P
205800.4038.2;205800;CONJUNTO FEM.;4038;ROSA ESCURO;2;M
205800.4038.3;205800;CONJUNTO FEM.;4038;ROSA ESCURO;3;G
205800.4038.4;205800;CONJUNTO FEM.;4038;ROSA ESCURO;4;GG
205800.4038.5;205800;CONJUNTO FEM.;4038;ROSA ESCURO;5;1
205800.4038.6;205800;CONJUNTO FEM.;4038;ROSA ESCURO;6;2
205800.4038.7;205800;CONJUNTO FEM.;4038;ROSA ESCURO;7;3
205800.4038.8;205800;CONJUNTO FEM.;4038;ROSA ESCURO;8;4
205800.4038.9;205800;CONJUNTO FEM.;4038;ROSA ESCURO;9;6
205800.4038.10;205800;CONJUNTO FEM.;4038;ROSA ESCURO;10;8
205800.4842.1;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;1;P
205800.4842.2;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;2;M
205800.4842.3;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;3;G
205800.4842.4;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;4;GG
205800.4842.5;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;5;1
205800.4842.6;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;6;2
205800.4842.7;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;7;3
205800.4842.8;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;8;4
205800.4842.9;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;9;6
205800.4842.10;205800;CONJUNTO FEM.;4842;MELANCIA 17-1929;10;8
205800.5457.1;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;1;P
205800.5457.2;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;2;M
205800.5457.3;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;3;G
205800.5457.4;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;4;GG
205800.5457.5;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;5;1
205800.5457.6;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;6;2
205800.5457.7;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;7;3
205800.5457.8;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;8;4
205800.5457.9;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;9;6
205800.5457.10;205800;CONJUNTO FEM.;5457;VINHO 19-2025 KYLY;10;8
205811.4878.1;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;1;P
205811.4878.2;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;2;M
205811.4878.3;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;3;G
205811.4878.4;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;4;GG
205811.4878.5;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;5;1
205811.4878.6;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;6;2
205811.4878.7;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;7;3
205811.4878.8;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;8;4
205811.4878.9;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;9;6
205811.4878.10;205811;POLO MASCULINA;4878;VERMELHO 19-1656 KYLY;10;8
205811.6101.1;205811;POLO MASCULINA;6101;MARINHO 19-4025;1;P
205811.6101.2;205811;POLO MASCULINA;6101;MARINHO 19-4025;2;M
205811.6101.3;205811;POLO MASCULINA;6101;MARINHO 19-4025;3;G
205811.6101.4;205811;POLO MASCULINA;6101;MARINHO 19-4025;4;GG
205811.6101.5;205811;POLO MASCULINA;6101;MARINHO 19-4025;5;1
205811.6101.6;205811;POLO MASCULINA;6101;MARINHO 19-4025;6;2
205811.6101.7;205811;POLO MASCULINA;6101;MARINHO 19-4025;7;3
205811.6101.8;205811;POLO MASCULINA;6101;MARINHO 19-4025;8;4
205811.6101.9;205811;POLO MASCULINA;6101;MARINHO 19-4025;9;6
205811.6101.10;205811;POLO MASCULINA;6101;MARINHO 19-4025;10;8
205811.7125.1;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);1;P
205811.7125.2;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);2;M
205811.7125.3;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);3;G
205811.7125.4;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);4;GG
205811.7125.5;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);5;1
205811.7125.6;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);6;2
205811.7125.7;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);7;3
205811.7125.8;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);8;4
205811.7125.9;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);9;6
205811.7125.10;205811;POLO MASCULINA;7125;VERDE JADE (17-5126);10;8
702837.5343.1;702837;FAIXA P/ CABEÇA;5343;LILAS 15-3214 KYLY;1;3A12M
702837.5343.2;702837;FAIXA P/ CABEÇA;5343;LILAS 15-3214 KYLY;2;12A24M
702837.5343.3;702837;FAIXA P/ CABEÇA;5343;LILAS 15-3214 KYLY;3;3A8ANOS
702837.9010.1;702837;FAIXA P/ CABEÇA;9010;PRETO;1;3A12M
702837.9010.2;702837;FAIXA P/ CABEÇA;9010;PRETO;2;12A24M
702837.9010.3;702837;FAIXA P/ CABEÇA;9010;PRETO;3;3A8ANOS
205884.4591.1;205884;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;1;4
205884.4591.2;205884;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;2;6
205884.4591.3;205884;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;3;8
205884.4591.4;205884;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;4;10
205884.4591.5;205884;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;5;12
205884.4591.6;205884;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;6;14
205884.4591.7;205884;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;7;16
205884.5110.1;205884;CONJUNTO FEM.;5110;ROXO;1;4
205884.5110.2;205884;CONJUNTO FEM.;5110;ROXO;2;6
205884.5110.3;205884;CONJUNTO FEM.;5110;ROXO;3;8
205884.5110.4;205884;CONJUNTO FEM.;5110;ROXO;4;10
205884.5110.5;205884;CONJUNTO FEM.;5110;ROXO;5;12
205884.5110.6;205884;CONJUNTO FEM.;5110;ROXO;6;14
205884.5110.7;205884;CONJUNTO FEM.;5110;ROXO;7;16
205884.9010.1;205884;CONJUNTO FEM.;9010;PRETO;1;4
205884.9010.2;205884;CONJUNTO FEM.;9010;PRETO;2;6
205884.9010.3;205884;CONJUNTO FEM.;9010;PRETO;3;8
205884.9010.4;205884;CONJUNTO FEM.;9010;PRETO;4;10
205884.9010.5;205884;CONJUNTO FEM.;9010;PRETO;5;12
205884.9010.6;205884;CONJUNTO FEM.;9010;PRETO;6;14
205884.9010.7;205884;CONJUNTO FEM.;9010;PRETO;7;16
205888.0020.1;205888;CONJUNTO FEM.;20;MESCLA;1;4
205888.0020.2;205888;CONJUNTO FEM.;20;MESCLA;2;6
205888.0020.3;205888;CONJUNTO FEM.;20;MESCLA;3;8
205888.0020.4;205888;CONJUNTO FEM.;20;MESCLA;4;10
205888.0020.5;205888;CONJUNTO FEM.;20;MESCLA;5;12
205888.0020.6;205888;CONJUNTO FEM.;20;MESCLA;6;14
205888.0020.7;205888;CONJUNTO FEM.;20;MESCLA;7;16
205888.4647.1;205888;CONJUNTO FEM.;4647;NUDE 14-1309 KYLY;1;4
205888.4647.2;205888;CONJUNTO FEM.;4647;NUDE 14-1309 KYLY;2;6
205888.4647.3;205888;CONJUNTO FEM.;4647;NUDE 14-1309 KYLY;3;8
205888.4647.4;205888;CONJUNTO FEM.;4647;NUDE 14-1309 KYLY;4;10
205888.4647.5;205888;CONJUNTO FEM.;4647;NUDE 14-1309 KYLY;5;12
205888.4647.6;205888;CONJUNTO FEM.;4647;NUDE 14-1309 KYLY;6;14
205888.4647.7;205888;CONJUNTO FEM.;4647;NUDE 14-1309 KYLY;7;16
205888.9010.1;205888;CONJUNTO FEM.;9010;PRETO;1;4
205888.9010.2;205888;CONJUNTO FEM.;9010;PRETO;2;6
205888.9010.3;205888;CONJUNTO FEM.;9010;PRETO;3;8
205888.9010.4;205888;CONJUNTO FEM.;9010;PRETO;4;10
205888.9010.5;205888;CONJUNTO FEM.;9010;PRETO;5;12
205888.9010.6;205888;CONJUNTO FEM.;9010;PRETO;6;14
205888.9010.7;205888;CONJUNTO FEM.;9010;PRETO;7;16
205802.0001.1;205802;CONJUNTO FEM.;1;BRANCO;1;P
205802.0001.2;205802;CONJUNTO FEM.;1;BRANCO;2;M
205802.0001.3;205802;CONJUNTO FEM.;1;BRANCO;3;G
205802.0001.4;205802;CONJUNTO FEM.;1;BRANCO;4;GG
205802.0001.5;205802;CONJUNTO FEM.;1;BRANCO;5;1
205802.0001.6;205802;CONJUNTO FEM.;1;BRANCO;6;2
205802.0001.7;205802;CONJUNTO FEM.;1;BRANCO;7;3
205802.0001.8;205802;CONJUNTO FEM.;1;BRANCO;8;4
205802.0001.9;205802;CONJUNTO FEM.;1;BRANCO;9;6
205802.0001.10;205802;CONJUNTO FEM.;1;BRANCO;10;8
205802.4591.1;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;1;P
205802.4591.2;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;2;M
205802.4591.3;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;3;G
205802.4591.4;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;4;GG
205802.4591.5;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;5;1
205802.4591.6;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;6;2
205802.4591.7;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;7;3
205802.4591.8;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;8;4
205802.4591.9;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;9;6
205802.4591.10;205802;CONJUNTO FEM.;4591;ROSA 14-2304 KYLY;10;8
205802.7876.1;205802;CONJUNTO FEM.;7876;VERDE 14-4804 KYLY;1;P
205802.7876.2;205802;CONJUNTO FEM.;7876;VERDE 14-4804 KYLY;2;M
205802.7876.3;205802;CONJUNTO FEM.;7876;VERDE 14-4804 KYLY;3;G
205802.7876.4;205802;CONJUNTO FEM.;7876;VERDE 14-4804 KYLY;4;GG
205802.7876.5;205802;CONJUNTO FEM.;7876;VERDE 14-4804 KYLY;5;1
205802.7876.6;205802;CONJUNTO FEM.;7876;VERDE 14-4804 KYLY;6;2
205802.7876.7;205802;CONJUNTO FEM.;7876;VERDE 14-4804 KYLY;7;3
205822.4878.1;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;1;P
205822.4878.2;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;2;M
205822.4878.3;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;3;G
205822.4878.4;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;4;GG
205822.4878.5;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;5;1
205822.4878.6;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;6;2
205822.4878.7;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;7;3
205822.4878.8;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;8;4
205822.4878.9;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;9;6
205822.4878.10;205822;CONJUNTO MASCULINO;4878;VERMELHO 19-1656 KYLY;10;8
205822.6101.1;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;1;P
205822.6101.2;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;2;M
205822.6101.3;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;3;G
205822.6101.4;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;4;GG
205822.6101.5;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;5;1
205822.6101.6;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;6;2
205822.6101.7;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;7;3
205822.6101.8;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;8;4
205822.6101.9;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;9;6
205822.6101.10;205822;CONJUNTO MASCULINO;6101;MARINHO 19-4025;10;8
205822.7125.1;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);1;P
205822.7125.2;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);2;M
205822.7125.3;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);3;G
205822.7125.4;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);4;GG
205822.7125.5;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);5;1
205822.7125.6;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);6;2
205822.7125.7;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);7;3
205822.7125.8;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);8;4
205822.7125.9;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);9;6
205822.7125.10;205822;CONJUNTO MASCULINO;7125;VERDE JADE (17-5126);10;8
205789.0021.1;205789;PONCHO FEM.;21;BEGE 13-0000;1;P
205789.0021.2;205789;PONCHO FEM.;21;BEGE 13-0000;2;M
205789.0021.3;205789;PONCHO FEM.;21;BEGE 13-0000;3;G
205789.0021.4;205789;PONCHO FEM.;21;BEGE 13-0000;4;GG
205789.0021.5;205789;PONCHO FEM.;21;BEGE 13-0000;5;1
205789.0021.6;205789;PONCHO FEM.;21;BEGE 13-0000;6;2
205789.0021.7;205789;PONCHO FEM.;21;BEGE 13-0000;7;3
205789.0021.8;205789;PONCHO FEM.;21;BEGE 13-0000;8;4
205789.0021.9;205789;PONCHO FEM.;21;BEGE 13-0000;9;6
205789.0021.10;205789;PONCHO FEM.;21;BEGE 13-0000;10;8
205789.4842.1;205789;PONCHO FEM.;4842;MELANCIA 17-1929;1;P
205789.4842.2;205789;PONCHO FEM.;4842;MELANCIA 17-1929;2;M
205789.4842.3;205789;PONCHO FEM.;4842;MELANCIA 17-1929;3;G
205789.4842.4;205789;PONCHO FEM.;4842;MELANCIA 17-1929;4;GG
205789.4842.5;205789;PONCHO FEM.;4842;MELANCIA 17-1929;5;1
205789.4842.6;205789;PONCHO FEM.;4842;MELANCIA 17-1929;6;2
205789.4842.7;205789;PONCHO FEM.;4842;MELANCIA 17-1929;7;3
205789.4842.8;205789;PONCHO FEM.;4842;MELANCIA 17-1929;8;4
205789.4842.9;205789;PONCHO FEM.;4842;MELANCIA 17-1929;9;6
205789.4842.10;205789;PONCHO FEM.;4842;MELANCIA 17-1929;10;8
205789.5425.1;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;1;P
205789.5425.2;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;2;M
205789.5425.3;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;3;G
205789.5425.4;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;4;GG
205789.5425.5;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;5;1
205789.5425.6;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;6;2
205789.5425.7;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;7;3
205789.5425.8;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;8;4
205789.5425.9;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;9;6
205789.5425.10;205789;PONCHO FEM.;5425;UVA 18-3410 KYLY;10;8
205825.0020.1;205825;CONJUNTO MASC.;20;MESCLA;1;P
205825.0020.2;205825;CONJUNTO MASC.;20;MESCLA;2;M
205825.0020.3;205825;CONJUNTO MASC.;20;MESCLA;3;G
205825.0020.4;205825;CONJUNTO MASC.;20;MESCLA;4;GG
205825.0020.5;205825;CONJUNTO MASC.;20;MESCLA;5;1
205825.0020.6;205825;CONJUNTO MASC.;20;MESCLA;6;2
205825.0020.7;205825;CONJUNTO MASC.;20;MESCLA;7;3
205825.0020.8;205825;CONJUNTO MASC.;20;MESCLA;8;4
205825.0020.9;205825;CONJUNTO MASC.;20;MESCLA;9;6
205825.0020.10;205825;CONJUNTO MASC.;20;MESCLA;10;8
205825.6101.1;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;1;P
205825.6101.2;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;2;M
205825.6101.3;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;3;G
205825.6101.4;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;4;GG
205825.6101.5;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;5;1
205825.6101.6;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;6;2
205825.6101.7;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;7;3
205825.6101.8;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;8;4
205825.6101.9;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;9;6
205825.6101.10;205825;CONJUNTO MASC.;6101;MARINHO 19-4025;10;8
205825.7929.1;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;1;P
205825.7929.2;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;2;M
205825.7929.3;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;3;G
205825.7929.4;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;4;GG
205825.7929.5;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;5;1
205825.7929.6;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;6;2
205825.7929.7;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;7;3
205825.7929.8;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;8;4
205825.7929.9;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;9;6
205825.7929.10;205825;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;10;8
205846.4372.1;205846;CONJUNTO FEM.;4372;VERMELHO;1;1
205846.4372.2;205846;CONJUNTO FEM.;4372;VERMELHO;2;2
205846.4372.3;205846;CONJUNTO FEM.;4372;VERMELHO;3;3
205846.4372.4;205846;CONJUNTO FEM.;4372;VERMELHO;4;4
205846.4372.5;205846;CONJUNTO FEM.;4372;VERMELHO;5;6
205846.4372.6;205846;CONJUNTO FEM.;4372;VERMELHO;6;8
205846.4693.1;205846;CONJUNTO FEM.;4693;PINK 17-2031 KYLY;1;1
205846.4693.2;205846;CONJUNTO FEM.;4693;PINK 17-2031 KYLY;2;2
205846.4693.3;205846;CONJUNTO FEM.;4693;PINK 17-2031 KYLY;3;3
205846.4693.4;205846;CONJUNTO FEM.;4693;PINK 17-2031 KYLY;4;4
205846.4693.5;205846;CONJUNTO FEM.;4693;PINK 17-2031 KYLY;5;6
205846.4693.6;205846;CONJUNTO FEM.;4693;PINK 17-2031 KYLY;6;8
205846.5447.1;205846;CONJUNTO FEM.;5447;AMETISTA 19-3424;1;1
205846.5447.2;205846;CONJUNTO FEM.;5447;AMETISTA 19-3424;2;2
205846.5447.3;205846;CONJUNTO FEM.;5447;AMETISTA 19-3424;3;3
205846.5447.4;205846;CONJUNTO FEM.;5447;AMETISTA 19-3424;4;4
205846.5447.5;205846;CONJUNTO FEM.;5447;AMETISTA 19-3424;5;6
205846.5447.6;205846;CONJUNTO FEM.;5447;AMETISTA 19-3424;6;8
205865.6045.1;205865;CONJUNTO MASC.;6045;INDICO;1;1
205865.6045.2;205865;CONJUNTO MASC.;6045;INDICO;2;2
205865.6045.3;205865;CONJUNTO MASC.;6045;INDICO;3;3
205865.6045.4;205865;CONJUNTO MASC.;6045;INDICO;4;4
205865.6045.5;205865;CONJUNTO MASC.;6045;INDICO;5;6
205865.6045.6;205865;CONJUNTO MASC.;6045;INDICO;6;8
205865.6101.1;205865;CONJUNTO MASC.;6101;MARINHO 19-4025;1;1
